Tomo Format 2 
fSourceX(m.) fSourceY(m.) fSourceZ(m.) fSourceAngleX(rad.) fSourceAngleY(rad.) 	 fReceiverX(m.) fReceiverY(m.) fReceiverZ(m.) fReceiverAngleX(rad.) fReceiverAngleY(rad.) 	 fTime(s.)
fV0(m./s.) 3500
13377.4 0 485.076 -0.409505 0 14127.4 0 485.076 0.409505 0 0.542205
13252.4 0 485.076 -0.524629 0 14252.4 0 485.076 0.524629 0 0.57442
13002.4 0 485.076 -0.714901 0 14502.4 0 485.076 0.714901 0 0.657775
12752.4 0 485.076 -0.858248 0 14752.4 0 485.076 0.858248 0 0.759169
13627.4 0 485.076 -0.134648 0 13877.4 0 485.076 0.134648 0 0.536698
13502.4 0 485.076 -0.264584 0 14002.4 0 485.076 0.264584 0 0.550892
13377.4 0 485.076 -0.386014 0 14127.4 0 485.076 0.386014 0 0.573762
13252.4 0 485.076 -0.496581 0 14252.4 0 485.076 0.496581 0 0.604317
13002.4 0 485.076 -0.682501 0 14502.4 0 485.076 0.682501 0 0.684087
12752.4 0 485.076 -0.825565 0 14752.4 0 485.076 0.825565 0 0.782135
13752.4 0 484.338 -0.317388 0 14002.4 0 484.338 0.317388 0 0.23069
13627.4 0 484.338 -0.581271 0 14127.4 0 484.338 0.581271 0 0.261988
13502.4 0 484.338 -0.778085 0 14252.4 0 484.338 0.778085 0 0.307102
13377.4 0 484.338 -0.92026 0 14377.4 0 484.338 0.92026 0 0.360861
13127.4 0 484.338 -1.10127 0 14627.4 0 484.338 1.10127 0 0.482393
12877.4 0 484.338 -1.20719 0 14877.4 0 484.338 1.20719 0 0.613217
13752.4 0 484.338 -0.191678 0 14002.4 0 484.338 0.191678 0 0.377896
13627.4 0 484.338 -0.370225 0 14127.4 0 484.338 0.370225 0 0.39778
13502.4 0 484.338 -0.527215 0 14252.4 0 484.338 0.527215 0 0.428862
13377.4 0 484.338 -0.660086 0 14377.4 0 484.338 0.660086 0 0.468907
13127.4 0 484.338 -0.861194 0 14627.4 0 484.338 0.861194 0 0.567891
12877.4 0 484.338 -0.99856 0 14877.4 0 484.338 0.99856 0 0.682668
13752.4 0 484.338 -0.143198 0 14002.4 0 484.338 0.143198 0 0.504216
13627.4 0 484.338 -0.280754 0 14127.4 0 484.338 0.280754 0 0.51928
13502.4 0 484.338 -0.408253 0 14252.4 0 484.338 0.408253 0 0.543452
13377.4 0 484.338 -0.523142 0 14377.4 0 484.338 0.523142 0 0.57558
13127.4 0 484.338 -0.713202 0 14627.4 0 484.338 0.713202 0 0.658748
12877.4 0 484.338 -0.856549 0 14877.4 0 484.338 0.856549 0 0.75997
13752.4 0 484.338 -0.133949 0 14002.4 0 484.338 0.133949 0 0.538727
13627.4 0 484.338 -0.263257 0 14127.4 0 484.338 0.263257 0 0.552849
13502.4 0 484.338 -0.384181 0 14252.4 0 484.338 0.384181 0 0.575612
13377.4 0 484.338 -0.494378 0 14377.4 0 484.338 0.494378 0 0.606035
13127.4 0 484.338 -0.679925 0 14627.4 0 484.338 0.679925 0 0.685519
12877.4 0 484.338 -0.82294 0 14877.4 0 484.338 0.82294 0 0.783295
13877.4 0 483.795 -0.316865 0 14127.4 0 483.795 0.316865 0 0.231897
13752.4 0 483.795 -0.580462 0 14252.4 0 483.795 0.580462 0 0.263151
13627.4 0 483.795 -0.777203 0 14377.4 0 483.795 0.777203 0 0.308218
13502.4 0 483.795 -0.91941 0 14502.4 0 483.795 0.91941 0 0.361937
13252.4 0 483.795 -1.10056 0 14752.4 0 483.795 1.10056 0 0.48341
13002.4 0 483.795 -1.2066 0 15002.4 0 483.795 1.2066 0 0.614196
13877.4 0 483.795 -0.191925 0 14127.4 0 483.795 0.191925 0 0.378229
13752.4 0 483.795 -0.370669 0 14252.4 0 483.795 0.370669 0 0.398137
13627.4 0 483.795 -0.527789 0 14377.4 0 483.795 0.527789 0 0.429253
13502.4 0 483.795 -0.660725 0 14502.4 0 483.795 0.660725 0 0.469334
13252.4 0 483.795 -0.861845 0 14752.4 0 483.795 0.861845 0 0.568384
13002.4 0 483.795 -0.99916 0 15002.4 0 483.795 0.99916 0 0.683215
13877.4 0 483.795 -0.142524 0 14127.4 0 483.795 0.142524 0 0.506213
13752.4 0 483.795 -0.279483 0 14252.4 0 483.795 0.279483 0 0.521209
13627.4 0 483.795 -0.406513 0 14377.4 0 483.795 0.406513 0 0.545279
13502.4 0 483.795 -0.521074 0 14502.4 0 483.795 0.521074 0 0.577285
13252.4 0 483.795 -0.710836 0 14752.4 0 483.795 0.710836 0 0.660192
13002.4 0 483.795 -0.854182 0 15002.4 0 483.795 0.854182 0 0.761174
13877.4 0 483.795 -0.132518 0 14127.4 0 483.795 0.132518 0 0.543642
13752.4 0 483.795 -0.260539 0 14252.4 0 483.795 0.260539 0 0.557618
13627.4 0 483.795 -0.380419 0 14377.4 0 483.795 0.380419 0 0.58016
13502.4 0 483.795 -0.489852 0 14502.4 0 483.795 0.489852 0 0.610315
13252.4 0 483.795 -0.674617 0 14752.4 0 483.795 0.674617 0 0.689207
13002.4 0 483.795 -0.817518 0 15002.4 0 483.795 0.817518 0 0.78642
14002.4 0 483.429 -0.315991 0 14252.4 0 483.429 0.315991 0 0.233364
13877.4 0 483.429 -0.579106 0 14377.4 0 483.429 0.579106 0 0.264545
13752.4 0 483.429 -0.775725 0 14502.4 0 483.429 0.775725 0 0.309532
13627.4 0 483.429 -0.917983 0 14627.4 0 483.429 0.917983 0 0.363182
13377.4 0 483.429 -1.09936 0 14877.4 0 483.429 1.09936 0 0.484556
13127.4 0 483.429 -1.20562 0 15127.4 0 483.429 1.20562 0 0.615281
14002.4 0 483.429 -0.191634 0 14252.4 0 483.429 0.191634 0 0.379577
13877.4 0 483.429 -0.370144 0 14377.4 0 483.429 0.370144 0 0.399457
13752.4 0 483.429 -0.527111 0 14502.4 0 483.429 0.527111 0 0.430534
13627.4 0 483.429 -0.65997 0 14627.4 0 483.429 0.65997 0 0.470572
13377.4 0 483.429 -0.861076 0 14877.4 0 483.429 0.861076 0 0.569543
13127.4 0 483.429 -0.998451 0 15127.4 0 483.429 0.998451 0 0.684311
14002.4 0 483.429 -0.141901 0 14252.4 0 483.429 0.141901 0 0.508006
13877.4 0 483.429 -0.278307 0 14377.4 0 483.429 0.278307 0 0.522938
13752.4 0 483.429 -0.404902 0 14502.4 0 483.429 0.404902 0 0.546914
13627.4 0 483.429 -0.519158 0 14627.4 0 483.429 0.519158 0 0.578807
13377.4 0 483.429 -0.70864 0 14877.4 0 483.429 0.70864 0 0.661472
13127.4 0 483.429 -0.85198 0 15127.4 0 483.429 0.85198 0 0.76223
14002.4 0 483.429 -0.129804 0 14252.4 0 483.429 0.129804 0 0.553802
13877.4 0 483.429 -0.255376 0 14377.4 0 483.429 0.255376 0 0.567501
13752.4 0 483.429 -0.373257 0 14502.4 0 483.429 0.373257 0 0.589623
13627.4 0 483.429 -0.481213 0 14627.4 0 483.429 0.481213 0 0.619263
13377.4 0 483.429 -0.664431 0 14877.4 0 483.429 0.664431 0 0.697018
13127.4 0 483.429 -0.807068 0 15127.4 0 483.429 0.807068 0 0.79314
14127.4 0 483.055 -0.314513 0 14377.4 0 483.055 0.314513 0 0.235281
14002.4 0 483.055 -0.576812 0 14502.4 0 483.055 0.576812 0 0.266338
13877.4 0 483.055 -0.773219 0 14627.4 0 483.055 0.773219 0 0.31119
13752.4 0 483.055 -0.915563 0 14752.4 0 483.055 0.915563 0 0.364723
13502.4 0 483.055 -1.09733 0 15002.4 0 483.055 1.09733 0 0.485929
13252.4 0 483.055 -1.20394 0 15252.4 0 483.055 1.20394 0 0.616547
14127.4 0 483.055 -0.19067 0 14377.4 0 483.055 0.19067 0 0.382226
14002.4 0 483.055 -0.368405 0 14502.4 0 483.055 0.368405 0 0.402012
13877.4 0 483.055 -0.524868 0 14627.4 0 483.055 0.524868 0 0.432959
13752.4 0 483.055 -0.65747 0 14752.4 0 483.055 0.65747 0 0.472856
13502.4 0 483.055 -0.858521 0 15002.4 0 483.055 0.858521 0 0.571564
13252.4 0 483.055 -0.996097 0 15252.4 0 483.055 0.996097 0 0.686122
14127.4 0 483.055 -0.141522 0 14377.4 0 483.055 0.141522 0 0.508966
14002.4 0 483.055 -0.277592 0 14502.4 0 483.055 0.277592 0 0.52386
13877.4 0 483.055 -0.403922 0 14627.4 0 483.055 0.403922 0 0.547779
13752.4 0 483.055 -0.517992 0 14752.4 0 483.055 0.517992 0 0.579602
13502.4 0 483.055 -0.707301 0 15002.4 0 483.055 0.707301 0 0.662119
13252.4 0 483.055 -0.850637 0 15252.4 0 483.055 0.850637 0 0.762741
14127.4 0 483.055 -0.125773 0 14377.4 0 483.055 0.125773 0 0.569788
14002.4 0 483.055 -0.247688 0 14502.4 0 483.055 0.247688 0 0.583073
13877.4 0 483.055 -0.362553 0 14627.4 0 483.055 0.362553 0 0.604566
13752.4 0 483.055 -0.468245 0 14752.4 0 483.055 0.468245 0 0.633431
13502.4 0 483.055 -0.649008 0 15002.4 0 483.055 0.649008 0 0.709459
13252.4 0 483.055 -0.791125 0 15252.4 0 483.055 0.791125 0 0.803903
14252.4 0 482.935 -0.312393 0 14502.4 0 482.935 0.312393 0 0.237696
14127.4 0 482.935 -0.573513 0 14627.4 0 482.935 0.573513 0 0.268574
14002.4 0 482.935 -0.769606 0 14752.4 0 482.935 0.769606 0 0.313232
13877.4 0 482.935 -0.912068 0 14877.4 0 482.935 0.912068 0 0.366596
13627.4 0 482.935 -1.09439 0 15127.4 0 482.935 1.09439 0 0.487557
13377.4 0 482.935 -1.20152 0 15377.4 0 482.935 1.20152 0 0.618019
14252.4 0 482.935 -0.189109 0 14502.4 0 482.935 0.189109 0 0.386
14127.4 0 482.935 -0.365585 0 14627.4 0 482.935 0.365585 0 0.405634
14002.4 0 482.935 -0.521224 0 14752.4 0 482.935 0.521224 0 0.436371
13877.4 0 482.935 -0.653401 0 14877.4 0 482.935 0.653401 0 0.476038
13627.4 0 482.935 -0.854353 0 15127.4 0 482.935 0.854353 0 0.574316
13377.4 0 482.935 -0.992248 0 15377.4 0 482.935 0.992248 0 0.688529
14252.4 0 482.935 -0.141256 0 14502.4 0 482.935 0.141256 0 0.509433
14127.4 0 482.935 -0.27709 0 14627.4 0 482.935 0.27709 0 0.524299
14002.4 0 482.935 -0.403233 0 14752.4 0 482.935 0.403233 0 0.548178
13877.4 0 482.935 -0.517172 0 14877.4 0 482.935 0.517172 0 0.579953
13627.4 0 482.935 -0.70636 0 15127.4 0 482.935 0.70636 0 0.662366
13377.4 0 482.935 -0.849692 0 15377.4 0 482.935 0.849692 0 0.762892
14252.4 0 482.935 -0.121347 0 14502.4 0 482.935 0.121347 0 0.588209
14127.4 0 482.935 -0.239222 0 14627.4 0 482.935 0.239222 0 0.601039
14002.4 0 482.935 -0.350715 0 14752.4 0 482.935 0.350715 0 0.621836
13877.4 0 482.935 -0.453828 0 14877.4 0 482.935 0.453828 0 0.649839
13627.4 0 482.935 -0.631671 0 15127.4 0 482.935 0.631671 0 0.723916
13377.4 0 482.935 -0.773033 0 15377.4 0 482.935 0.773033 0 0.816435
14377.4 0 483.051 -0.310366 0 14627.4 0 483.051 0.310366 0 0.240081
14252.4 0 483.051 -0.57035 0 14752.4 0 483.051 0.57035 0 0.270788
14127.4 0 483.051 -0.766133 0 14877.4 0 483.051 0.766133 0 0.315258
14002.4 0 483.051 -0.9087 0 15002.4 0 483.051 0.9087 0 0.368459
13752.4 0 483.051 -1.09156 0 15252.4 0 483.051 1.09156 0 0.489183
13502.4 0 483.051 -1.19917 0 15502.4 0 483.051 1.19917 0 0.619495
14377.4 0 483.051 -0.187719 0 14627.4 0 483.051 0.187719 0 0.389422
14252.4 0 483.051 -0.363069 0 14752.4 0 483.051 0.363069 0 0.40892
14127.4 0 483.051 -0.517968 0 14877.4 0 483.051 0.517968 0 0.439469
14002.4 0 483.051 -0.649757 0 15002.4 0 483.051 0.649757 0 0.47893
13752.4 0 483.051 -0.850609 0 15252.4 0 483.051 0.850609 0 0.576819
13502.4 0 483.051 -0.988784 0 15502.4 0 483.051 0.988784 0 0.690722
14377.4 0 483.051 -0.141048 0 14627.4 0 483.051 0.141048 0 0.509764
14252.4 0 483.051 -0.276698 0 14752.4 0 483.051 0.276698 0 0.52461
14127.4 0 483.051 -0.402695 0 14877.4 0 483.051 0.402695 0 0.548457
14002.4 0 483.051 -0.516531 0 15002.4 0 483.051 0.516531 0 0.580194
13752.4 0 483.051 -0.705623 0 15252.4 0 483.051 0.705623 0 0.662526
13502.4 0 483.051 -0.848952 0 15502.4 0 483.051 0.848952 0 0.762977
14377.4 0 483.051 -0.117357 0 14627.4 0 483.051 0.117357 0 0.604425
14252.4 0 483.051 -0.231567 0 14752.4 0 483.051 0.231567 0 0.616843
14127.4 0 483.051 -0.339963 0 14877.4 0 483.051 0.339963 0 0.637008
14002.4 0 483.051 -0.440666 0 15002.4 0 483.051 0.440666 0 0.66422
13752.4 0 483.051 -0.615669 0 15252.4 0 483.051 0.615669 0 0.736489
13502.4 0 483.051 -0.75617 0 15502.4 0 483.051 0.75617 0 0.827197
14502.4 0 483.366 -0.308538 0 14752.4 0 483.366 0.308538 0 0.242352
14377.4 0 483.366 -0.56749 0 14877.4 0 483.366 0.56749 0 0.272903
14252.4 0 483.366 -0.762985 0 15002.4 0 483.366 0.762985 0 0.317204
14127.4 0 483.366 -0.905643 0 15127.4 0 483.366 0.905643 0 0.370256
13877.4 0 483.366 -1.08897 0 15377.4 0 483.366 1.08897 0 0.490763
13627.4 0 483.366 -1.19703 0 15627.4 0 483.366 1.19703 0 0.620937
14502.4 0 483.366 -0.186624 0 14752.4 0 483.366 0.186624 0 0.392319
14377.4 0 483.366 -0.361085 0 14877.4 0 483.366 0.361085 0 0.411711
14252.4 0 483.366 -0.515395 0 15002.4 0 483.366 0.515395 0 0.442112
14127.4 0 483.366 -0.646874 0 15127.4 0 483.366 0.646874 0 0.481409
13877.4 0 483.366 -0.847639 0 15377.4 0 483.366 0.847639 0 0.57899
13627.4 0 483.366 -0.98603 0 15627.4 0 483.366 0.98603 0 0.692645
14502.4 0 483.366 -0.140821 0 14752.4 0 483.366 0.140821 0 0.51017
14377.4 0 483.366 -0.276268 0 14877.4 0 483.366 0.276268 0 0.524992
14252.4 0 483.366 -0.402105 0 15002.4 0 483.366 0.402105 0 0.548805
14127.4 0 483.366 -0.515828 0 15127.4 0 483.366 0.515828 0 0.5805
13877.4 0 483.366 -0.704815 0 15377.4 0 483.366 0.704815 0 0.662743
13627.4 0 483.366 -0.84814 0 15627.4 0 483.366 0.84814 0 0.763111
14502.4 0 483.366 -0.112844 0 14752.4 0 483.366 0.112844 0 0.61956
14377.4 0 483.366 -0.222885 0 14877.4 0 483.366 0.222885 0 0.631512
14252.4 0 483.366 -0.327717 0 15002.4 0 483.366 0.327717 0 0.650956
14127.4 0 483.366 -0.425596 0 15127.4 0 483.366 0.425596 0 0.67726
13877.4 0 483.366 -0.597144 0 15377.4 0 483.366 0.597144 0 0.747428
13627.4 0 483.366 -0.736451 0 15627.4 0 483.366 0.736451 0 0.835996
14627.4 0 483.825 -0.306998 0 14877.4 0 483.825 0.306998 0 0.244433
14502.4 0 483.825 -0.565075 0 15002.4 0 483.825 0.565075 0 0.274853
14377.4 0 483.825 -0.760321 0 15127.4 0 483.825 0.760321 0 0.31901
14252.4 0 483.825 -0.90305 0 15252.4 0 483.825 0.90305 0 0.371935
14002.4 0 483.825 -1.08678 0 15502.4 0 483.825 1.08678 0 0.492258
13752.4 0 483.825 -1.19522 0 15752.4 0 483.825 1.19522 0 0.622314
14627.4 0 483.825 -0.185902 0 14877.4 0 483.825 0.185902 0 0.394432
14502.4 0 483.825 -0.359777 0 15002.4 0 483.825 0.359777 0 0.413753
14377.4 0 483.825 -0.513697 0 15127.4 0 483.825 0.513697 0 0.444056
14252.4 0 483.825 -0.644969 0 15252.4 0 483.825 0.644969 0 0.483245
14002.4 0 483.825 -0.845671 0 15502.4 0 483.825 0.845671 0 0.580621
13752.4 0 483.825 -0.984204 0 15752.4 0 483.825 0.984204 0 0.694111
14627.4 0 483.825 -0.140682 0 14877.4 0 483.825 0.140682 0 0.510257
14502.4 0 483.825 -0.276006 0 15002.4 0 483.825 0.276006 0 0.525065
14377.4 0 483.825 -0.401745 0 15127.4 0 483.825 0.401745 0 0.548857
14252.4 0 483.825 -0.515399 0 15252.4 0 483.825 0.515399 0 0.580527
14002.4 0 483.825 -0.704322 0 15502.4 0 483.825 0.704322 0 0.662715
13752.4 0 483.825 -0.847644 0 15752.4 0 483.825 0.847644 0 0.763032
14627.4 0 483.825 -0.107905 0 14877.4 0 483.825 0.107905 0 0.637085
14502.4 0 483.825 -0.213355 0 15002.4 0 483.825 0.213355 0 0.648525
14377.4 0 483.825 -0.314213 0 15127.4 0 483.825 0.314213 0 0.667172
14252.4 0 483.825 -0.408884 0 15252.4 0 483.825 0.408884 0 0.692467
14002.4 0 483.825 -0.576345 0 15502.4 0 483.825 0.576345 0 0.760266
13752.4 0 483.825 -0.714058 0 15752.4 0 483.825 0.714058 0 0.846379
14752.4 0 484.592 -0.305581 0 15002.4 0 484.592 0.305581 0 0.24645
14627.4 0 484.592 -0.562848 0 15127.4 0 484.592 0.562848 0 0.276751
14502.4 0 484.592 -0.75786 0 15252.4 0 484.592 0.75786 0 0.320774
14377.4 0 484.592 -0.900653 0 15377.4 0 484.592 0.900653 0 0.373582
14127.4 0 484.592 -1.08475 0 15627.4 0 484.592 1.08475 0 0.493734
13877.4 0 484.592 -1.19353 0 15877.4 0 484.592 1.19353 0 0.623679
14752.4 0 484.592 -0.185621 0 15002.4 0 484.592 0.185621 0 0.395603
14627.4 0 484.592 -0.359267 0 15127.4 0 484.592 0.359267 0 0.414896
14502.4 0 484.592 -0.513034 0 15252.4 0 484.592 0.513034 0 0.445161
14377.4 0 484.592 -0.644225 0 15377.4 0 484.592 0.644225 0 0.484308
14127.4 0 484.592 -0.844903 0 15627.4 0 484.592 0.844903 0 0.581604
13877.4 0 484.592 -0.983489 0 15877.4 0 484.592 0.983489 0 0.69503
14752.4 0 484.592 -0.140663 0 15002.4 0 484.592 0.140663 0 0.509911
14627.4 0 484.592 -0.27597 0 15127.4 0 484.592 0.27597 0 0.524717
14502.4 0 484.592 -0.401697 0 15252.4 0 484.592 0.401697 0 0.548506
14377.4 0 484.592 -0.515342 0 15377.4 0 484.592 0.515342 0 0.580173
14127.4 0 484.592 -0.704256 0 15627.4 0 484.592 0.704256 0 0.662354
13877.4 0 484.592 -0.847577 0 15877.4 0 484.592 0.847577 0 0.762664
14752.4 0 484.592 -0.102867 0 15002.4 0 484.592 0.102867 0 0.656786
14627.4 0 484.592 -0.203601 0 15127.4 0 484.592 0.203601 0 0.667702
14502.4 0 484.592 -0.300326 0 15252.4 0 484.592 0.300326 0 0.685531
14377.4 0 484.592 -0.391598 0 15377.4 0 484.592 0.391598 0 0.709777
14127.4 0 484.592 -0.554552 0 15627.4 0 484.592 0.554552 0 0.775084
13877.4 0 484.592 -0.690305 0 15877.4 0 484.592 0.690305 0 0.858563
14877.4 0 485.088 -0.304659 0 15127.4 0 485.088 0.304659 0 0.248099
14752.4 0 485.088 -0.561396 0 15252.4 0 485.088 0.561396 0 0.27832
14627.4 0 485.088 -0.756253 0 15377.4 0 485.088 0.756253 0 0.322256
14502.4 0 485.088 -0.899085 0 15502.4 0 485.088 0.899085 0 0.374988
14252.4 0 485.088 -1.08341 0 15752.4 0 485.088 1.08341 0 0.495027
14002.4 0 485.088 -1.19243 0 16002.4 0 485.088 1.19243 0 0.624901
14877.4 0 485.088 -0.185881 0 15127.4 0 485.088 0.185881 0 0.395763
14752.4 0 485.088 -0.359737 0 15252.4 0 485.088 0.359737 0 0.415082
14627.4 0 485.088 -0.513645 0 15377.4 0 485.088 0.513645 0 0.445382
14502.4 0 485.088 -0.644911 0 15502.4 0 485.088 0.644911 0 0.484567
14252.4 0 485.088 -0.845612 0 15752.4 0 485.088 0.845612 0 0.581938
14002.4 0 485.088 -0.984148 0 16002.4 0 485.088 0.984148 0 0.695423
14877.4 0 485.088 -0.140917 0 15127.4 0 485.088 0.140917 0 0.508796
14752.4 0 485.088 -0.276449 0 15252.4 0 485.088 0.276449 0 0.523628
14627.4 0 485.088 -0.402354 0 15377.4 0 485.088 0.402354 0 0.547456
14502.4 0 485.088 -0.516125 0 15502.4 0 485.088 0.516125 0 0.579169
14252.4 0 485.088 -0.705157 0 15752.4 0 485.088 0.705157 0 0.661449
14002.4 0 485.088 -0.848483 0 16002.4 0 485.088 0.848483 0 0.761852
14877.4 0 485.088 -0.0983648 0 15127.4 0 485.088 0.0983648 0 0.675788
14752.4 0 485.088 -0.194862 0 15252.4 0 485.088 0.194862 0 0.686235
14627.4 0 485.088 -0.287829 0 15377.4 0 485.088 0.287829 0 0.703325
14502.4 0 485.088 -0.375958 0 15502.4 0 485.088 0.375958 0 0.726622
14252.4 0 485.088 -0.53459 0 15752.4 0 485.088 0.53459 0 0.789635
14002.4 0 485.088 -0.668285 0 16002.4 0 485.088 0.668285 0 0.870649
15002.4 0 485.569 -0.302639 0 15252.4 0 485.569 0.302639 0 0.249409
14877.4 0 485.569 -0.558212 0 15377.4 0 485.569 0.558212 0 0.279458
14752.4 0 485.569 -0.752721 0 15502.4 0 485.569 0.752721 0 0.323203
14627.4 0 485.569 -0.895634 0 15627.4 0 485.569 0.895634 0 0.375765
14377.4 0 485.569 -1.08048 0 15877.4 0 485.569 1.08048 0 0.495556
14127.4 0 485.569 -1.18999 0 16127.4 0 485.569 1.18999 0 0.625269
15002.4 0 485.569 -0.186432 0 15252.4 0 485.569 0.186432 0 0.394476
14877.4 0 485.569 -0.360738 0 15377.4 0 485.569 0.360738 0 0.413849
14752.4 0 485.569 -0.514945 0 15502.4 0 485.569 0.514945 0 0.444224
14627.4 0 485.569 -0.646369 0 15627.4 0 485.569 0.646369 0 0.483492
14377.4 0 485.569 -0.847118 0 15877.4 0 485.569 0.847118 0 0.581019
14127.4 0 485.569 -0.985546 0 16127.4 0 485.569 0.985546 0 0.69463
15002.4 0 485.569 -0.141248 0 15252.4 0 485.569 0.141248 0 0.507568
14877.4 0 485.569 -0.277074 0 15377.4 0 485.569 0.277074 0 0.522433
14752.4 0 485.569 -0.403211 0 15502.4 0 485.569 0.403211 0 0.546311
14627.4 0 485.569 -0.517145 0 15627.4 0 485.569 0.517145 0 0.578084
14377.4 0 485.569 -0.70633 0 15877.4 0 485.569 0.70633 0 0.660494
14127.4 0 485.569 -0.849661 0 16127.4 0 485.569 0.849661 0 0.761017
15002.4 0 485.569 -0.0952939 0 15252.4 0 485.569 0.0952939 0 0.690289
14877.4 0 485.569 -0.188888 0 15377.4 0 485.569 0.188888 0 0.700415
14752.4 0 485.569 -0.279257 0 15502.4 0 485.569 0.279257 0 0.717
14627.4 0 485.569 -0.365185 0 15627.4 0 485.569 0.365185 0 0.73964
14377.4 0 485.569 -0.520707 0 15877.4 0 485.569 0.520707 0 0.801055
14127.4 0 485.569 -0.652822 0 16127.4 0 485.569 0.652822 0 0.880323
15127.4 0 486.047 -0.300782 0 15377.4 0 486.047 0.300782 0 0.250606
15002.4 0 486.047 -0.555274 0 15502.4 0 486.047 0.555274 0 0.280496
14877.4 0 486.047 -0.749455 0 15627.4 0 486.047 0.749455 0 0.324064
14752.4 0 486.047 -0.892438 0 15752.4 0 486.047 0.892438 0 0.376468
14502.4 0 486.047 -1.07776 0 16002.4 0 486.047 1.07776 0 0.496028
14252.4 0 486.047 -1.18773 0 16252.4 0 486.047 1.18773 0 0.625592
15127.4 0 486.047 -0.187128 0 15377.4 0 486.047 0.187128 0 0.392737
15002.4 0 486.047 -0.361999 0 15502.4 0 486.047 0.361999 0 0.412177
14877.4 0 486.047 -0.516581 0 15627.4 0 486.047 0.516581 0 0.442647
14752.4 0 486.047 -0.648204 0 15752.4 0 486.047 0.648204 0 0.482019
14502.4 0 486.047 -0.849009 0 16002.4 0 486.047 0.849009 0 0.579742
14252.4 0 486.047 -0.987301 0 16252.4 0 486.047 0.987301 0 0.693512
15127.4 0 486.047 -0.141655 0 15377.4 0 486.047 0.141655 0 0.506267
15002.4 0 486.047 -0.277844 0 15502.4 0 486.047 0.277844 0 0.521174
14877.4 0 486.047 -0.404267 0 15627.4 0 486.047 0.404267 0 0.545113
14752.4 0 486.047 -0.518402 0 15752.4 0 486.047 0.518402 0 0.576961
14502.4 0 486.047 -0.707773 0 16002.4 0 486.047 0.707773 0 0.65953
14252.4 0 486.047 -0.85111 0 16252.4 0 486.047 0.85111 0 0.7602
15127.4 0 486.047 -0.0929072 0 15377.4 0 486.047 0.0929072 0 0.70157
15002.4 0 486.047 -0.184238 0 15502.4 0 486.047 0.184238 0 0.711447
14877.4 0 486.047 -0.272569 0 15627.4 0 486.047 0.272569 0 0.727636
14752.4 0 486.047 -0.356754 0 15752.4 0 486.047 0.356754 0 0.749762
14502.4 0 486.047 -0.509767 0 16002.4 0 486.047 0.509767 0 0.809914
14252.4 0 486.047 -0.640553 0 16252.4 0 486.047 0.640553 0 0.88779
15252.4 0 486.161 -0.299545 0 15502.4 0 486.161 0.299545 0 0.251311
15127.4 0 486.161 -0.553315 0 15627.4 0 486.161 0.553315 0 0.281095
15002.4 0 486.161 -0.747272 0 15752.4 0 486.161 0.747272 0 0.324543
14877.4 0 486.161 -0.890298 0 15877.4 0 486.161 0.890298 0 0.376842
14627.4 0 486.161 -1.07593 0 16127.4 0 486.161 1.07593 0 0.496246
14377.4 0 486.161 -1.18621 0 16377.4 0 486.161 1.18621 0 0.625709
15252.4 0 486.161 -0.187834 0 15502.4 0 486.161 0.187834 0 0.391137
15127.4 0 486.161 -0.363278 0 15627.4 0 486.161 0.363278 0 0.410646
15002.4 0 486.161 -0.518239 0 15752.4 0 486.161 0.518239 0 0.441211
14877.4 0 486.161 -0.650061 0 15877.4 0 486.161 0.650061 0 0.480689
14627.4 0 486.161 -0.850922 0 16127.4 0 486.161 0.850922 0 0.578611
14377.4 0 486.161 -0.989073 0 16377.4 0 486.161 0.989073 0 0.69254
15252.4 0 486.161 -0.142123 0 15502.4 0 486.161 0.142123 0 0.504755
15127.4 0 486.161 -0.278725 0 15627.4 0 486.161 0.278725 0 0.51971
15002.4 0 486.161 -0.405475 0 15752.4 0 486.161 0.405475 0 0.54372
14877.4 0 486.161 -0.51984 0 15877.4 0 486.161 0.51984 0 0.575652
14627.4 0 486.161 -0.709422 0 16127.4 0 486.161 0.709422 0 0.658403
14377.4 0 486.161 -0.852764 0 16377.4 0 486.161 0.852764 0 0.759242
15252.4 0 486.161 -0.0907925 0 15502.4 0 486.161 0.0907925 0 0.712329
15127.4 0 486.161 -0.180112 0 15627.4 0 486.161 0.180112 0 0.721984
15002.4 0 486.161 -0.266625 0 15752.4 0 486.161 0.266625 0 0.737821
14877.4 0 486.161 -0.349243 0 15877.4 0 486.161 0.349243 0 0.759489
14627.4 0 486.161 -0.499965 0 16127.4 0 486.161 0.499965 0 0.818508
14377.4 0 486.161 -0.629495 0 16377.4 0 486.161 0.629495 0 0.895124
15377.4 0 485.977 -0.298876 0 15627.4 0 485.977 0.298876 0 0.251556
15252.4 0 485.977 -0.552253 0 15752.4 0 485.977 0.552253 0 0.281283
15127.4 0 485.977 -0.746087 0 15877.4 0 485.977 0.746087 0 0.324667
15002.4 0 485.977 -0.889135 0 16002.4 0 485.977 0.889135 0 0.376908
14752.4 0 485.977 -1.07493 0 16252.4 0 485.977 1.07493 0 0.496227
14502.4 0 485.977 -1.18538 0 16502.4 0 485.977 1.18538 0 0.625636
15377.4 0 485.977 -0.188336 0 15627.4 0 485.977 0.188336 0 0.38996
